matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2565659,701,684,"November 20, 2017 at 9:00:00 PM GMT+1",Spain,1,3.2,0.0,2.0,1.0,11.4,9.4,3.8,302.0,1.6,0.8,0.5117846973593008,0.7462699063744583,0.8,0.33472222222222225,1.8,0.0,2.8,1.0,9.4,10.6,4.8,458.6,2.0,2.2,0.6018514939058679,0.8739319850762991,0.3128571428571429,0.5441176470588236
2565582,701,712,"September 15, 2017 at 9:00:00 PM GMT+2",Spain,1,2.0,0.0,1.6,1.6,12.4,8.0,5.2,317.2,2.4,0.8,0.5019660016315519,0.7721397413081081,0.6,0.41217320261437906,4.2,0.0,2.6,0.6,10.0,11.6,4.4,252.8,1.0,1.8,0.38098497656145025,0.7650289288915237,0.72,0.4073051948051948
2565606,701,692,"September 24, 2017 at 6:30:00 PM GMT+2",Spain,0,2.0,0.0,2.0,1.4,10.6,7.0,4.4,325.8,1.6,0.6,0.5427567409595563,0.7717148821044721,0.6666666666666666,0.4103874883286648,3.8,0.2,2.2,1.2,9.4,14.2,3.2,419.8,1.6,2.8,0.5265386970381568,0.8616898653762114,0.5078787878787879,0.312020202020202
2565557,712,696,"August 18, 2017 at 8:15:00 PM GMT+2",Spain,1,1.0,0.0,3.0,0.5,12.0,4.0,4.0,269.0,0.5,0.5,0.4376784562308922,0.7893946904604539,0.5,0.27777777777777773,2.0,0.0,1.5,2.5,6.0,14.0,4.0,183.0,2.5,0.0,0.2887035581937518,0.7441828587094342,1.0,0.6
2565685,712,682,"December 3, 2017 at 12:00:00 PM GMT+1",Spain,1,2.3333333333333335,0.0,2.0,0.3333333333333333,12.333333333333334,5.333333333333333,4.0,266.0,0.6666666666666666,0.3333333333333333,0.46616524848659074,0.7834342446788782,0.6666666666666666,0.28774928774928776,3.4,0.2,3.2,0.4,7.2,13.8,2.2,329.8,0.4,1.0,0.4694755861064338,0.8349626231682044,0.8166666666666667,0.29999999999999993
2565768,712,701,"February 10, 2018 at 6:30:00 PM GMT+1",Spain,0,3.0,0.0,2.0,0.5,12.5,7.0,4.25,245.75,1.25,0.5,0.4347988903244274,0.7755838135904595,0.7083333333333334,0.31196581196581197,3.6666666666666665,0.0,2.3333333333333335,1.0,7.333333333333333,9.666666666666666,3.0,299.6666666666667,0.6666666666666666,0.6666666666666666,0.467287540722886,0.7714218967295379,0.8666666666666667,0.3666666666666667
2565707,712,675,"February 21, 2018 at 6:45:00 PM GMT+1",Spain,0,3.4,0.2,2.4,0.4,10.4,8.8,3.4,238.8,1.0,0.6,0.4341376807666994,0.7579263342599897,0.7333333333333334,0.24957264957264957,4.666666666666667,0.3333333333333333,2.6666666666666665,2.6666666666666665,13.666666666666666,14.333333333333334,7.666666666666667,485.0,3.3333333333333335,1.3333333333333333,0.5840336284108029,0.879963768115942,0.7666666666666666,0.5838383838383838
2565756,712,691,"January 28, 2018 at 12:00:00 PM GMT+1",Spain,1,4.4,0.2,2.4,0.4,10.6,10.8,3.8,235.4,1.2,1.0,0.41223347706118674,0.7515391888310987,0.8583333333333334,0.30195360195360194,4.666666666666667,0.0,2.3333333333333335,0.6666666666666666,10.333333333333334,14.666666666666666,4.666666666666667,288.3333333333333,1.0,1.3333333333333333,0.4258583709108104,0.7579368985749992,0.7444444444444445,0.5499999999999999
2565721,712,687,"January 7, 2018 at 12:00:00 PM GMT+1",Spain,1,4.2,0.2,2.2,0.4,9.6,12.4,3.4,233.0,1.6,1.4,0.41552425350725236,0.746362006462905,0.725,0.3010989010989011,4.4,0.0,1.6,1.2,11.8,13.4,4.0,446.8,1.8,3.0,0.53873958072178,0.8706835331811403,0.579047619047619,0.3513708513708514
2565831,712,680,"March 18, 2018 at 12:00:00 PM GMT+1",Spain,1,4.2,0.2,2.2,0.6,8.8,12.4,3.6,224.8,1.6,1.4,0.36599082653029635,0.7452061889866127,0.725,0.35067155067155065,1.4,0.0,2.6,0.4,9.8,10.0,4.6,323.2,1.4,1.4,0.5284659690235209,0.7976164809662302,0.5238095238095237,0.5063636363636363
