matchID,team1_ID,team2_ID,date,tournament,gk_saves_T1,red_card_T1,yellow_card_T1,assists_T1,shots_T1,shots_against_T1,shots_on_target_T1,passes_T1,goals_T1,goals_against_T1,ball_possession_T1,pass_acc_T1,gk_acc_T1,shot_acc_T1,winner
2565803,756,692,"February 27, 2018 at 9:30:00 PM GMT+1",Spain,2.0,0.0,3.0,1.0,10,11,2.0,327,1.0,0.0,0.42467532467532465,0.8537859007832899,1.0,0.2,1
2565799,691,675,"February 27, 2018 at 8:00:00 PM GMT+1",Spain,5.0,0.0,1.0,1.0,15,12,7.0,301,1.0,0.0,0.3819796954314721,0.8246575342465754,1.0,0.4666666666666667,1
2565790,695,684,"February 26, 2018 at 9:00:00 PM GMT+1",Spain,5.0,0.0,5.0,0.0,10,14,2.0,201,0.0,2.0,0.25769230769230766,0.7389705882352942,0.7142857142857143,0.2,0
2565789,680,679,"February 25, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,3.0,1.0,11,13,5.0,541,2.0,5.0,0.5997782705099778,0.8839869281045751,0.375,0.45454545454545453,0
2565795,674,687,"February 25, 2018 at 6:30:00 PM GMT+1",Spain,2.0,0.0,2.0,1.0,7,9,4.0,279,2.0,1.0,0.32823529411764707,0.8181818181818182,0.6666666666666666,0.5714285714285714,1
2565788,678,683,"February 25, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,3.0,2.0,8,8,6.0,336,2.0,1.0,0.6032315978456014,0.8096385542168675,0.75,0.75,1
2565793,682,698,"February 25, 2018 at 12:00:00 PM GMT+1",Spain,3.0,0.0,5.0,1.0,9,5,4.0,326,1.0,0.0,0.5591766723842195,0.8129675810473815,1.0,0.4444444444444444,1
2565791,676,756,"February 24, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,1.0,3.0,20,9,14.0,507,6.0,1.0,0.659297789336801,0.8726333907056799,0.75,0.7,1
2565796,675,696,"February 24, 2018 at 4:15:00 PM GMT+1",Spain,5.0,0.0,0.0,2.0,25,11,10.0,519,4.0,0.0,0.6766623207301173,0.9137323943661971,1.0,0.4,1
2565797,692,701,"February 24, 2018 at 1:00:00 PM GMT+1",Spain,2.0,0.0,2.0,2.0,8,14,4.0,264,2.0,0.0,0.4835164835164835,0.7586206896551724,1.0,0.5,1
2565707,712,675,"February 21, 2018 at 6:45:00 PM GMT+1",Spain,5.0,0.0,3.0,0.0,7,13,3.0,320,1.0,3.0,0.367816091954023,0.794044665012407,0.625,0.42857142857142855,0
2565778,698,692,"February 19, 2018 at 9:00:00 PM GMT+1",Spain,1.0,0.0,4.0,2.0,9,3,5.0,165,3.0,0.0,0.2665589660743134,0.717391304347826,1.0,0.5555555555555556,1
2565780,684,675,"February 18, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,3.0,2.0,19,11,5.0,442,3.0,5.0,0.5877659574468085,0.8822355289421158,0.4444444444444444,0.2631578947368421,0
2565787,679,678,"February 18, 2018 at 4:15:00 PM GMT+1",Spain,0.0,0.0,3.0,2.0,12,5,4.0,450,2.0,0.0,0.6032171581769437,0.8538899430740038,0.0,0.3333333333333333,1
2565783,687,695,"February 18, 2018 at 12:00:00 PM GMT+1",Spain,1.0,0.0,0.0,1.0,12,9,3.0,557,3.0,0.0,0.7262059973924381,0.8869426751592356,1.0,0.25,1
2565782,683,674,"February 17, 2018 at 8:45:00 PM GMT+1",Spain,1.0,1.0,2.0,1.0,10,10,4.0,155,1.0,2.0,0.27385159010600707,0.6981981981981982,0.3333333333333333,0.4,0
2565785,696,677,"February 17, 2018 at 6:30:00 PM GMT+1",Spain,0.0,0.0,2.0,0.0,16,5,3.0,289,1.0,0.0,0.4768976897689769,0.8050139275766016,0.0,0.1875,1
2565781,701,676,"February 17, 2018 at 4:15:00 PM GMT+1",Spain,5.0,1.0,3.0,0.0,12,9,3.0,374,0.0,2.0,0.4651741293532338,0.8008565310492506,0.7142857142857143,0.25,0
2565784,714,680,"February 17, 2018 at 1:00:00 PM GMT+1",Spain,4.0,0.0,2.0,0.0,9,11,3.0,305,1.0,2.0,0.5627306273062731,0.8243243243243243,0.6666666666666666,0.3333333333333333,0
2565779,756,712,"February 16, 2018 at 9:00:00 PM GMT+1",Spain,6.0,0.0,3.0,1.0,8,10,5.0,290,3.0,0.0,0.5253623188405797,0.8123249299719888,1.0,0.625,1
2565770,677,684,"February 12, 2018 at 9:00:00 PM GMT+1",Spain,4.0,0.0,2.0,0.0,13,10,2.0,257,0.0,1.0,0.35157318741450067,0.7787878787878788,0.8,0.15384615384615385,0
2565771,674,695,"February 11, 2018 at 8:45:00 PM GMT+1",Spain,0.0,0.0,3.0,1.0,18,5,8.0,432,3.0,1.0,0.6242774566473989,0.8727272727272727,0.0,0.4444444444444444,1
2565775,680,756,"February 11, 2018 at 12:00:00 PM GMT+1",Spain,7.0,0.0,2.0,1.0,10,15,4.0,337,1.0,0.0,0.5444264943457189,0.7985781990521327,1.0,0.4,1
2565772,675,687,"February 10, 2018 at 8:45:00 PM GMT+1",Spain,1.0,0.0,2.0,4.0,18,7,10.0,531,5.0,2.0,0.5247035573122529,0.892436974789916,0.3333333333333333,0.5555555555555556,1
2565768,712,701,"February 10, 2018 at 6:30:00 PM GMT+1",Spain,5.0,1.0,4.0,0.0,2,16,0.0,211,0.0,1.0,0.43149284253578735,0.6872964169381107,0.8333333333333334,0.0,0
2565776,683,679,"February 10, 2018 at 4:15:00 PM GMT+1",Spain,0.0,0.0,3.0,0.0,10,5,3.0,285,0.0,1.0,0.4634146341463415,0.7702702702702703,0.0,0.3,0
2565769,682,696,"February 10, 2018 at 1:00:00 PM GMT+1",Spain,1.0,0.0,4.0,0.0,25,4,7.0,461,1.0,2.0,0.7721943048576214,0.8202846975088968,0.3333333333333333,0.28,0
2565767,714,683,"February 5, 2018 at 9:00:00 PM GMT+1",Spain,3.0,0.0,2.0,1.0,10,9,4.0,426,1.0,0.0,0.7029702970297029,0.848605577689243,1.0,0.4,1
2565760,679,674,"February 4, 2018 at 8:45:00 PM GMT+1",Spain,0.0,0.0,1.0,0.0,12,6,4.0,444,1.0,0.0,0.4889867841409692,0.8425047438330171,0.0,0.3333333333333333,1
