matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2576242,3157,3165,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,5.0,0.0,5.0,0.0,5.0,19,3.0,201,2.0,3.0,0.24907063197026022,0.8137651821862348,0.625,0.6
2576243,3185,3176,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,2.0,0.0,3.0,0.0,15.0,9,4.0,418,2.0,1.0,0.5687074829931973,0.8376753507014028,0.6666666666666666,0.26666666666666666
2576247,3197,3158,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,4.0,0.0,0.0,1.0,21.0,8,8.0,433,2.0,0.0,0.6293604651162791,0.8200757575757576,1.0,0.38095238095238093
2576245,3164,3161,"March 18, 2018 at 12:30:00 PM GMT+1",Italy,1.0,0.0,1.0,1.0,15.0,8,8.0,571,5.0,0.0,0.6466591166477916,0.8771121351766513,1.0,0.5333333333333333
2576248,3163,3315,"March 17, 2018 at 6:00:00 PM GMT+1",Italy,2.0,0.0,2.0,1.0,9.0,11,3.0,268,2.0,1.0,0.38672438672438675,0.7723342939481268,0.6666666666666666,0.3333333333333333
2576209,3159,3172,"March 14, 2018 at 6:00:00 PM GMT+1",Italy,1.0,1.0,5.0,0.0,7.0,13,0.0,402,0.0,2.0,0.48201438848920863,0.8626609442060086,0.3333333333333333,0.0
2576233,3193,3157,"March 11, 2018 at 6:00:00 PM GMT+1",Italy,2.0,0.0,0.0,1.0,14.0,8,7.0,574,1.0,0.0,0.6537585421412301,0.8696969696969697,1.0,0.5
2576229,3166,3172,"March 11, 2018 at 3:00:00 PM GMT+1",Italy,1.0,0.0,0.0,1.0,20.0,9,6.0,435,1.0,0.0,0.635036496350365,0.8562992125984252,1.0,0.3
2576235,3197,3164,"March 11, 2018 at 3:00:00 PM GMT+1",Italy,5.0,0.0,2.0,0.0,10.0,14,3.0,376,1.0,4.0,0.6449399656946827,0.7932489451476793,0.5555555555555556,0.3
2576238,3159,3163,"March 11, 2018 at 3:00:00 PM GMT+1",Italy,2.0,0.0,2.0,0.0,5.0,11,1.0,460,0.0,2.0,0.44660194174757284,0.8646616541353384,0.5,0.2
2576230,3176,3219,"March 11, 2018 at 12:30:00 PM GMT+1",Italy,4.0,0.0,3.0,0.0,9.0,13,3.0,479,0.0,1.0,0.6386666666666667,0.8646209386281588,0.8,0.3333333333333333
2576231,3194,3165,"March 10, 2018 at 8:45:00 PM GMT+1",Italy,1.0,0.0,6.0,0.0,10.0,7,2.0,364,0.0,1.0,0.6330434782608696,0.8216704288939052,0.5,0.2
2576237,3158,3185,"March 9, 2018 at 8:45:00 PM GMT+1",Italy,3.0,0.0,2.0,0.0,9.0,15,3.0,227,0.0,3.0,0.3840947546531303,0.7773972602739726,0.5,0.3333333333333333
