matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2565828,687,698,"March 17, 2018 at 6:30:00 PM GMT+1",Spain,1.0,0.0,7.0,1.0,8,8,5.0,156,2.0,1.0,0.2894248608534323,0.6902654867256637,0.5,0.625
2565835,674,696,"March 17, 2018 at 4:15:00 PM GMT+1",Spain,8.0,0.0,1.0,1.0,13,19,4.0,292,1.0,3.0,0.36683417085427134,0.8111111111111111,0.7272727272727273,0.3076923076923077
2565829,695,701,"March 16, 2018 at 9:00:00 PM GMT+1",Spain,1.0,0.0,3.0,1.0,12,7,4.0,402,1.0,2.0,0.7077464788732394,0.8237704918032787,0.3333333333333333,0.3333333333333333
2565822,696,684,"March 12, 2018 at 9:00:00 PM GMT+1",Spain,0.0,0.0,2.0,1.0,9,7,4.0,325,3.0,1.0,0.5310457516339869,0.8248730964467005,0.0,0.4444444444444444
2565826,678,712,"March 11, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,5.0,0.0,9,12,1.0,314,0.0,2.0,0.578268876611418,0.80306905370844,0.6666666666666666,0.1111111111111111
2565821,714,682,"March 11, 2018 at 6:30:00 PM GMT+1",Spain,3.0,0.0,1.0,1.0,12,7,4.0,314,2.0,0.0,0.45050215208034433,0.8198433420365535,1.0,0.3333333333333333
2565824,679,692,"March 11, 2018 at 4:15:00 PM GMT+1",Spain,1.0,0.0,2.0,0.0,9,7,2.0,405,0.0,3.0,0.5720338983050848,0.8562367864693446,0.25,0.2222222222222222
2565823,691,687,"March 11, 2018 at 12:00:00 PM GMT+1",Spain,5.0,0.0,2.0,0.0,9,17,4.0,359,1.0,2.0,0.5318518518518518,0.8310185185185185,0.7142857142857143,0.4444444444444444
2565820,683,676,"March 10, 2018 at 8:45:00 PM GMT+1",Spain,2.0,0.0,1.0,2.0,19,5,9.0,734,2.0,0.0,0.8057080131723381,0.8940316686967114,1.0,0.47368421052631576
2565825,698,695,"March 10, 2018 at 6:30:00 PM GMT+1",Spain,3.0,1.0,7.0,1.0,8,11,2.0,244,1.0,0.0,0.5965770171149144,0.7261904761904762,1.0,0.25
2565819,680,674,"March 10, 2018 at 4:15:00 PM GMT+1",Spain,5.0,0.0,2.0,2.0,10,20,5.0,243,2.0,0.0,0.3584070796460177,0.804635761589404,1.0,0.5
2565818,701,675,"March 10, 2018 at 1:00:00 PM GMT+1",Spain,4.0,0.0,1.0,2.0,12,12,6.0,388,2.0,1.0,0.5566714490674318,0.8066528066528067,0.8,0.5
2565827,756,677,"March 9, 2018 at 9:00:00 PM GMT+1",Spain,4.0,0.0,4.0,0.0,8,9,4.0,315,0.0,2.0,0.4945054945054945,0.7914572864321608,0.6666666666666666,0.5
2565813,692,714,"March 5, 2018 at 9:00:00 PM GMT+1",Spain,4.0,0.0,2.0,0.0,10,13,3.0,273,1.0,2.0,0.416793893129771,0.8173652694610778,0.6666666666666666,0.3
2565811,674,684,"March 4, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,4.0,0.0,8,11,4.0,574,0.0,2.0,0.6239130434782608,0.8913043478260869,0.6,0.5
2565815,687,696,"March 4, 2018 at 6:30:00 PM GMT+1",Spain,3.0,0.0,1.0,1.0,2,14,1.0,274,1.0,2.0,0.36100131752305664,0.7873563218390804,0.6,0.5
2565817,676,679,"March 4, 2018 at 4:15:00 PM GMT+1",Spain,5.0,0.0,2.0,0.0,5,14,1.0,340,0.0,1.0,0.40380047505938244,0.8272506082725061,0.8333333333333334,0.2
2565812,675,698,"March 3, 2018 at 8:45:00 PM GMT+1",Spain,4.0,1.0,3.0,0.0,4,13,4.0,183,1.0,3.0,0.20288248337028825,0.7887931034482759,0.5714285714285714,1.0
2565808,712,683,"March 3, 2018 at 6:30:00 PM GMT+1",Spain,3.0,0.0,1.0,0.0,4,10,1.0,220,0.0,2.0,0.3741496598639456,0.7457627118644068,0.6,0.25
2565814,680,678,"March 3, 2018 at 4:15:00 PM GMT+1",Spain,7.0,0.0,3.0,0.0,8,16,3.0,351,0.0,2.0,0.4992887624466572,0.7869955156950673,0.7777777777777778,0.375
2565809,682,756,"March 3, 2018 at 1:00:00 PM GMT+1",Spain,4.0,0.0,1.0,2.0,4,13,3.0,186,2.0,0.0,0.3240418118466899,0.7018867924528301,1.0,0.75
2565798,696,695,"March 1, 2018 at 9:30:00 PM GMT+1",Spain,4.0,1.0,4.0,0.0,6,14,1.0,150,0.0,1.0,0.3,0.6550218340611353,0.8,0.16666666666666666
2565800,679,712,"February 28, 2018 at 9:30:00 PM GMT+1",Spain,4.0,0.0,3.0,0.0,9,14,3.0,288,0.0,4.0,0.3157894736842105,0.8158640226628895,0.5,0.3333333333333333
2565805,701,682,"February 28, 2018 at 9:30:00 PM GMT+1",Spain,0.0,0.0,2.0,0.0,11,12,4.0,272,0.0,1.0,0.5200764818355641,0.7157894736842105,0.0,0.36363636363636365
2565801,698,677,"February 28, 2018 at 7:30:00 PM GMT+1",Spain,4.0,0.0,4.0,0.0,8,14,1.0,318,0.0,3.0,0.6022727272727273,0.7429906542056075,0.5714285714285714,0.125
2565806,683,680,"February 28, 2018 at 7:30:00 PM GMT+1",Spain,1.0,0.0,2.0,1.0,5,7,4.0,350,1.0,0.0,0.5208333333333334,0.8101851851851852,1.0,0.8
2565803,756,692,"February 27, 2018 at 9:30:00 PM GMT+1",Spain,1.0,0.0,2.0,0.0,11,10,2.0,443,0.0,1.0,0.5753246753246753,0.8454198473282443,0.5,0.18181818181818182
2565799,691,675,"February 27, 2018 at 8:00:00 PM GMT+1",Spain,6.0,0.0,1.0,0.0,12,15,5.0,487,0.0,1.0,0.618020304568528,0.849912739965096,0.8571428571428571,0.4166666666666667
2565790,695,684,"February 26, 2018 at 9:00:00 PM GMT+1",Spain,2.0,0.0,2.0,1.0,14,10,6.0,579,2.0,0.0,0.7423076923076923,0.9018691588785047,1.0,0.42857142857142855
2565789,680,679,"February 25, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,3.0,2.0,13,11,8.0,361,5.0,2.0,0.40022172949002216,0.878345498783455,0.6,0.6153846153846154
2565795,674,687,"February 25, 2018 at 6:30:00 PM GMT+1",Spain,2.0,0.0,3.0,1.0,9,7,3.0,571,1.0,2.0,0.6717647058823529,0.8811728395061729,0.5,0.3333333333333333
2565788,678,683,"February 25, 2018 at 4:15:00 PM GMT+1",Spain,4.0,1.0,3.0,1.0,8,8,3.0,221,1.0,2.0,0.39676840215439857,0.7673611111111112,0.6666666666666666,0.375
2565793,682,698,"February 25, 2018 at 12:00:00 PM GMT+1",Spain,3.0,0.0,3.0,0.0,5,9,1.0,257,0.0,1.0,0.44082332761578047,0.7406340057636888,0.75,0.2
2565791,676,756,"February 24, 2018 at 8:45:00 PM GMT+1",Spain,8.0,0.0,1.0,0.0,9,20,4.0,262,1.0,6.0,0.34070221066319895,0.803680981595092,0.5714285714285714,0.4444444444444444
2565796,675,696,"February 24, 2018 at 4:15:00 PM GMT+1",Spain,7.0,0.0,2.0,0.0,11,25,5.0,248,0.0,4.0,0.32333767926988266,0.8266666666666667,0.6363636363636364,0.45454545454545453
2565797,692,701,"February 24, 2018 at 1:00:00 PM GMT+1",Spain,2.0,0.0,3.0,1.0,14,8,2.0,282,0.0,2.0,0.5164835164835165,0.8126801152737753,0.5,0.14285714285714285
2565707,712,675,"February 21, 2018 at 6:45:00 PM GMT+1",Spain,2.0,0.0,1.0,1.0,13,7,7.0,550,3.0,1.0,0.632183908045977,0.88,0.6666666666666666,0.5384615384615384
2565778,698,692,"February 19, 2018 at 9:00:00 PM GMT+1",Spain,2.0,0.0,3.0,0.0,3,9,1.0,454,0.0,3.0,0.7334410339256866,0.8423005565862709,0.4,0.3333333333333333
2565780,684,675,"February 18, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,5.0,4.0,11,19,9.0,310,5.0,3.0,0.4122340425531915,0.842391304347826,0.5,0.8181818181818182
2565787,679,678,"February 18, 2018 at 4:15:00 PM GMT+1",Spain,2.0,0.0,2.0,0.0,5,12,0.0,296,0.0,2.0,0.3967828418230563,0.8021680216802168,0.5,0.0
2565783,687,695,"February 18, 2018 at 12:00:00 PM GMT+1",Spain,0.0,0.0,2.0,0.0,9,12,1.0,210,0.0,3.0,0.2737940026075619,0.7553956834532374,0.0,0.1111111111111111
2565782,683,674,"February 17, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,4.0,1.0,10,10,3.0,411,2.0,1.0,0.726148409893993,0.8491735537190083,0.8,0.3
2565785,696,677,"February 17, 2018 at 6:30:00 PM GMT+1",Spain,2.0,0.0,3.0,0.0,5,16,0.0,317,0.0,1.0,0.523102310231023,0.8025316455696202,0.6666666666666666,0.0
2565781,701,676,"February 17, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,1.0,1.0,9,12,5.0,430,2.0,0.0,0.5348258706467661,0.8301158301158301,1.0,0.5555555555555556
2565784,714,680,"February 17, 2018 at 1:00:00 PM GMT+1",Spain,2.0,0.0,4.0,1.0,11,9,6.0,237,2.0,1.0,0.43726937269372695,0.7926421404682275,0.6666666666666666,0.5454545454545454
2565779,756,712,"February 16, 2018 at 9:00:00 PM GMT+1",Spain,2.0,0.0,5.0,0.0,10,8,5.0,262,0.0,3.0,0.4746376811594203,0.7820895522388059,0.4,0.5
2565770,677,684,"February 12, 2018 at 9:00:00 PM GMT+1",Spain,2.0,0.0,0.0,1.0,10,13,4.0,474,1.0,0.0,0.6484268125854993,0.8843283582089553,1.0,0.4
2565771,674,695,"February 11, 2018 at 8:45:00 PM GMT+1",Spain,5.0,0.0,4.0,1.0,5,18,1.0,260,1.0,3.0,0.37572254335260113,0.8024691358024691,0.625,0.2
2565775,680,756,"February 11, 2018 at 12:00:00 PM GMT+1",Spain,3.0,0.0,2.0,0.0,15,10,5.0,282,0.0,1.0,0.4555735056542811,0.7811634349030471,0.75,0.3333333333333333
2565772,675,687,"February 10, 2018 at 8:45:00 PM GMT+1",Spain,5.0,0.0,1.0,2.0,7,18,3.0,481,2.0,5.0,0.475296442687747,0.9092627599243857,0.5,0.42857142857142855
2565768,712,701,"February 10, 2018 at 6:30:00 PM GMT+1",Spain,0.0,0.0,2.0,1.0,16,2,5.0,278,1.0,0.0,0.5685071574642127,0.7637362637362637,0.0,0.3125
2565776,683,679,"February 10, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,2.0,0.0,5,10,1.0,330,1.0,0.0,0.5365853658536586,0.7913669064748201,1.0,0.2
2565769,682,696,"February 10, 2018 at 1:00:00 PM GMT+1",Spain,6.0,0.0,4.0,2.0,4,25,3.0,136,2.0,1.0,0.22780569514237856,0.6476190476190476,0.8571428571428571,0.75
2565767,714,683,"February 5, 2018 at 9:00:00 PM GMT+1",Spain,3.0,0.0,3.0,0.0,9,10,3.0,180,0.0,1.0,0.297029702970297,0.6923076923076923,0.75,0.3333333333333333
2565760,679,674,"February 4, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,1.0,0.0,6,12,0.0,464,0.0,1.0,0.5110132158590308,0.8787878787878788,0.8,0.0
2565762,756,678,"February 4, 2018 at 6:30:00 PM GMT+1",Spain,1.0,0.0,1.0,0.0,7,7,0.0,408,0.0,2.0,0.6345256609642301,0.8127490039840638,0.3333333333333333,0.0
2565758,696,692,"February 3, 2018 at 6:30:00 PM GMT+1",Spain,1.0,0.0,2.0,0.0,14,9,4.0,630,1.0,2.0,0.7845579078455791,0.8823529411764706,0.3333333333333333,0.2857142857142857
2565763,684,682,"February 3, 2018 at 4:15:00 PM GMT+1",Spain,2.0,1.0,2.0,0.0,12,12,3.0,314,1.0,2.0,0.43977591036414565,0.8155844155844156,0.5,0.25
2565764,701,680,"February 3, 2018 at 1:00:00 PM GMT+1",Spain,2.0,0.0,3.0,0.0,10,16,3.0,296,1.0,5.0,0.5792563600782779,0.7789473684210526,0.2857142857142857,0.3
